지역ID,맵ID,맵,상위지역ID,상위지역,지역명,매칭상태,좌표기준지역ID,대상구분,GUID,Entry,대상이름,X,Y,Z
3761,530,아웃랜드,3518,나그란드,높은길,상위지역 zoneId 대체,3518,몬스터,25068,22311,맹렬한 불꽃영혼,-850.57,6517.23,172.649
3762,530,아웃랜드,3518,나그란드,바람갈대 고개,상위지역 zoneId 대체,3518,몬스터,25068,22311,맹렬한 불꽃영혼,-850.57,6517.23,172.649
3763,530,아웃랜드,3518,나그란드,장가르 마루,상위지역 zoneId 대체,3518,몬스터,25068,22311,맹렬한 불꽃영혼,-850.57,6517.23,172.649
3764,530,아웃랜드,3518,나그란드,황혼의 마루,상위지역 zoneId 대체,3518,몬스터,25068,22311,맹렬한 불꽃영혼,-850.57,6517.23,172.649
3765,530,아웃랜드,3483,지옥불 반도,서슬가시 고개,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3766,530,아웃랜드,3521,장가르 습지대,오레보르 피난처,상위지역 zoneId 대체,3521,몬스터,25082,18127,수렁군주,-139.09,8044.04,18.4877
3767,530,아웃랜드,3522,칼날 산맥,칼날 고개,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3768,530,아웃랜드,3522,칼날 산맥,뾰족 마루,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3769,530,아웃랜드,3522,칼날 산맥,천둥군주 요새,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3770,530,아웃랜드,3522,칼날 산맥,칼날이빨 대협곡,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3771,530,아웃랜드,3522,칼날 산맥,생명의 숲,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3772,530,아웃랜드,3522,칼날 산맥,실바나르,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3773,530,아웃랜드,3522,칼날 산맥,칼날첨탑 요새,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3774,530,아웃랜드,3522,칼날 산맥,그룰의 둥지,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3775,530,아웃랜드,3522,칼날 산맥,피의 투기장,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3776,530,아웃랜드,3522,칼날 산맥,피망치 전초기지,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3777,530,아웃랜드,3522,칼날 산맥,피망치 야영지,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3778,530,아웃랜드,3522,칼날 산맥,드레니시스트 광산,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3779,530,아웃랜드,3522,칼날 산맥,트로그마의 점령지,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3780,530,아웃랜드,3522,칼날 산맥,검은날개 소굴,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3781,530,아웃랜드,3522,칼날 산맥,그리쉬나스,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3782,530,아웃랜드,3522,칼날 산맥,장막의 래쉬,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3783,530,아웃랜드,3522,칼날 산맥,장막의 베크,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3784,530,아웃랜드,3522,칼날 산맥,공포의 괴철로 기지,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3785,530,아웃랜드,3522,칼날 산맥,격노의 괴철로 기지,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3786,530,아웃랜드,3522,칼날 산맥,오그릴라,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3787,530,아웃랜드,3522,칼날 산맥,고통의 괴철로 기지,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3788,530,아웃랜드,3518,나그란드,낮은길,상위지역 zoneId 대체,3518,몬스터,25068,22311,맹렬한 불꽃영혼,-850.57,6517.23,172.649
3793,530,아웃랜드,3483,지옥불 반도,지옥불꽃 협곡,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3794,530,아웃랜드,3483,지옥불 반도,뼈의 골짜기,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3795,530,아웃랜드,3483,지옥불 반도,샤나아리 황무지,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3796,530,아웃랜드,3483,지옥불 반도,일그러진 벌판,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3797,530,아웃랜드,3483,지옥불 반도,무너진 하늘 마루,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3798,530,아웃랜드,3483,지옥불 반도,하알에쉬 협곡,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3799,530,아웃랜드,3483,지옥불 반도,돌담 협곡,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3800,530,아웃랜드,3483,지옥불 반도,가시송곳니 언덕,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3801,530,아웃랜드,3483,지옥불 반도,마그하르 영토,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3802,530,아웃랜드,3483,지옥불 반도,공허의 마루,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3803,530,아웃랜드,3483,지옥불 반도,심연의 절벽,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3804,530,아웃랜드,3483,지옥불 반도,군단 전초지,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3806,530,아웃랜드,3483,지옥불 반도,보급 짐마차,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3807,530,아웃랜드,3483,지옥불 반도,지옥절단기 함락지,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3808,530,아웃랜드,3483,지옥불 반도,세나리온 초소,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3809,530,아웃랜드,3483,지옥불 반도,남쪽 성루,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3810,530,아웃랜드,3483,지옥불 반도,북쪽 성루,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3811,530,아웃랜드,3483,지옥불 반도,고르가즈 전초기지,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3812,530,아웃랜드,3483,지옥불 반도,해골망치 초소,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3813,530,아웃랜드,3483,지옥불 반도,고통의 길,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3814,530,아웃랜드,3483,지옥불 반도,동쪽 보급 짐마차,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3815,530,아웃랜드,3483,지옥불 반도,원정대 거점,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3816,530,아웃랜드,3483,지옥불 반도,비행선 추락지,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3818,530,아웃랜드,3521,장가르 습지대,피비늘 영토,상위지역 zoneId 대체,3521,몬스터,25082,18127,수렁군주,-139.09,8044.04,18.4877
3819,530,아웃랜드,3521,장가르 습지대,암흑갈기 군락,상위지역 zoneId 대체,3521,몬스터,25082,18127,수렁군주,-139.09,8044.04,18.4877
3821,530,아웃랜드,3520,어둠달 골짜기,감시자의 수용소,상위지역 areaId 대체,3520,몬스터,85392,21205,걸신들린 우두머리 바위갈퀴,-2730.54,1150.53,63.0212
3822,530,아웃랜드,3520,어둠달 골짜기,해그늘 주둔지,상위지역 areaId 대체,3520,몬스터,85392,21205,걸신들린 우두머리 바위갈퀴,-2730.54,1150.53,63.0212
3823,530,아웃랜드,3433,유령의 땅,고행의 섬,상위지역 zoneId 대체,3433,몬스터,139265,23565,투르고어,6797.45,-7537.86,126.264
3824,530,아웃랜드,3522,칼날 산맥,피망치 협곡,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3825,530,아웃랜드,3522,칼날 산맥,용의 무덤,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3826,530,아웃랜드,3522,칼날 산맥,비수아귀 협곡,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3827,530,아웃랜드,3522,칼날 산맥,베크하르 고원,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3828,530,아웃랜드,3522,칼날 산맥,루안 숲,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3829,530,아웃랜드,3522,칼날 산맥,장막의 루안,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3830,530,아웃랜드,3522,칼날 산맥,까마귀 숲,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3831,530,아웃랜드,3522,칼날 산맥,죽음의 문,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3832,530,아웃랜드,3522,칼날 산맥,소용돌이 고원,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3833,530,아웃랜드,3522,칼날 산맥,칼날 마루,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3834,530,아웃랜드,3522,칼날 산맥,광기의 마루,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3835,530,아웃랜드,3483,지옥불 반도,먼지깃 협곡,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3837,530,아웃랜드,3523,황천의 폭풍,성난태양 주둔지,상위지역 zoneId 대체,3523,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3838,530,아웃랜드,3483,지옥불 반도,해골망치 산맥,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3839,530,아웃랜드,3518,나그란드,버려진 무기고,상위지역 zoneId 대체,3518,몬스터,25068,22311,맹렬한 불꽃영혼,-850.57,6517.23,172.649
3840,530,아웃랜드,3520,어둠달 골짜기,검은 사원,상위지역 areaId 대체,3520,몬스터,85392,21205,걸신들린 우두머리 바위갈퀴,-2730.54,1150.53,63.0212
3841,530,아웃랜드,3521,장가르 습지대,암흑갈기 호숫가,상위지역 zoneId 대체,3521,몬스터,25082,18127,수렁군주,-139.09,8044.04,18.4877
3842,530,아웃랜드,3523,황천의 폭풍,폭풍우 요새,상위지역 zoneId 대체,3523,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3844,530,아웃랜드,3522,칼날 산맥,모크나탈 마을,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3846,530,아웃랜드,3525,핏빛안개 섬,알카트라즈,상위지역 좌표경계 대체,3525,몬스터,63252,17604,태양매 비밀요원,-1847.94,-11687.7,37.781
3850,530,아웃랜드,3523,황천의 폭풍,황천의 돌무지,상위지역 zoneId 대체,3523,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3851,530,아웃랜드,3523,황천의 폭풍,중앙 생태지구 주둔지,상위지역 zoneId 대체,3523,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3852,530,아웃랜드,3523,황천의 폭풍,툴루만의 교역지,직접 areaId,3852,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3854,530,아웃랜드,3523,황천의 폭풍,자유연합 경비초소,상위지역 zoneId 대체,3523,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3855,530,아웃랜드,3522,칼날 산맥,피의 투기장,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3856,530,아웃랜드,3433,유령의 땅,엘렌다르 건널목,상위지역 zoneId 대체,3433,몬스터,139265,23565,투르고어,6797.45,-7537.86,126.264
3857,530,아웃랜드,3524,하늘안개 섬,암멘 여울,상위지역 좌표경계 대체,3524,몬스터,96334,26307,야수조련사,-4151.92,-12520.7,48.8974
3858,530,아웃랜드,3519,테로카르 숲,서슬가시 벼랑,상위지역 zoneId 대체,3519,몬스터,83823,19416,고대 드레나이 영혼,-3387.17,5177.65,-95.4726
3859,530,아웃랜드,3519,테로카르 숲,실미르 호수,상위지역 zoneId 대체,3519,몬스터,83823,19416,고대 드레나이 영혼,-3387.17,5177.65,-95.4726
3860,530,아웃랜드,3519,테로카르 숲,라스토크 숲,상위지역 zoneId 대체,3519,몬스터,83823,19416,고대 드레나이 영혼,-3387.17,5177.65,-95.4726
3861,530,아웃랜드,3433,유령의 땅,탈라시안 고개,상위지역 zoneId 대체,3433,몬스터,139265,23565,투르고어,6797.45,-7537.86,126.264
3862,530,아웃랜드,3522,칼날 산맥,휘몰이 협곡,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3863,530,아웃랜드,3522,칼날 산맥,파괴된 벌판,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3864,530,아웃랜드,3522,칼날 산맥,바시르 영지,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3865,530,아웃랜드,3522,칼날 산맥,수정 돌기,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3866,530,아웃랜드,3522,칼날 산맥,불타버린 언덕,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3867,530,아웃랜드,3522,칼날 산맥,칼날 협곡,상위지역 좌표경계 대체,3522,몬스터,73111,20728,칼날첨탑랩터,2583.49,6152.88,19.6487
3868,530,아웃랜드,3523,황천의 폭풍,자이로 교각,상위지역 zoneId 대체,3523,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3873,530,아웃랜드,3523,황천의 폭풍,발명품 실험장,상위지역 zoneId 대체,3523,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3874,530,아웃랜드,3523,황천의 폭풍,외곽 생태지구,상위지역 zoneId 대체,3523,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3875,530,아웃랜드,3523,황천의 폭풍,하늘마루 생태지구,상위지역 zoneId 대체,3523,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3876,530,아웃랜드,3523,황천의 폭풍,수데론 생태지구,상위지역 zoneId 대체,3523,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3877,530,아웃랜드,3523,황천의 폭풍,중앙 생태지구,상위지역 zoneId 대체,3523,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3878,530,아웃랜드,3523,황천의 폭풍,에테리움 작전 지역,상위지역 zoneId 대체,3523,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3879,530,아웃랜드,3523,황천의 폭풍,예배당 지구,상위지역 zoneId 대체,3523,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3880,530,아웃랜드,3523,황천의 폭풍,지온 작업 갱도,직접 areaId,3880,몬스터,25747,20561,말라 비틀어진 시체,3835.91,2045.9,145.151
3881,530,아웃랜드,3523,황천의 폭풍,트렐리움 광산,상위지역 zoneId 대체,3523,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3882,530,아웃랜드,3523,황천의 폭풍,파괴자의 침공 거점,상위지역 zoneId 대체,3523,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3883,530,아웃랜드,3523,황천의 폭풍,붐의 야영지,상위지역 zoneId 대체,3523,몬스터,425,20922,전사한 구원자,4034.83,3545.65,121.479
3884,530,아웃랜드,3483,지옥불 반도,해골망치 고개,상위지역 좌표경계 대체,3483,몬스터,58171,16867,으스러진 손의 그런트,-253.512,2943.37,-62.4284
3885,530,아웃랜드,3519,테로카르 숲,황천그물 마루,상위지역 zoneId 대체,3519,몬스터,83823,19416,고대 드레나이 영혼,-3387.17,5177.65,-95.4726
3886,530,아웃랜드,3519,테로카르 숲,버려진 짐마차,상위지역 zoneId 대체,3519,몬스터,83823,19416,고대 드레나이 영혼,-3387.17,5177.65,-95.4726
3887,530,아웃랜드,3519,테로카르 숲,피난민 행렬,상위지역 zoneId 대체,3519,몬스터,83823,19416,고대 드레나이 영혼,-3387.17,5177.65,-95.4726
