long,long,long,long,flags,long,long,long,long,long,long,long,long,long,None,str,None,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,long,long,long,long,long,long,long,
3011,0,5,5,0x0,30,10,0,30,10,0,7,3,0,,"체력 +30 / 민첩성 +10",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,50,
3012,0,5,5,0x0,12,50,0,12,50,0,32,38,0,,"전투력 +50 / 치명타 및 주문 극대화 적중도 +12",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,60,
3013,0,5,5,0x0,40,12,0,40,12,0,7,3,0,,"체력 +40 / 민첩성 +12",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,60,
3014,0,1,0,0x0,20,0,0,20,0,0,25584,0,0,,"질풍의 토템 5 (70레벨 시험용)",,,,,,,,,,,,,,,0xFF01FE,81,6,0,0,0,0,0,
3015,0,5,0,0x0,2,0,0,2,0,0,4,0,0,,"힘 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3016,0,5,0,0x0,2,0,0,2,0,0,5,0,0,,"지능 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3017,0,5,0,0x0,3,0,0,3,0,0,15,0,0,,"방패 막기 숙련도 +3",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3018,0,6,0,0x0,66,0,0,66,0,0,0,0,0,,"대지의 무기 9",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3019,0,6,0,0x0,71,0,0,71,0,0,0,0,0,,"대지의 무기 9",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3020,0,6,0,0x0,74,0,0,74,0,0,0,0,0,,"대지의 무기 9",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3021,0,6,0,0x0,2,0,0,2,0,0,0,0,0,,"대지의 무기 1",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3022,0,6,0,0x0,2,0,0,2,0,0,0,0,0,,"대지의 무기 1",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3023,0,6,0,0x0,2,0,0,2,0,0,0,0,0,,"대지의 무기 1",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3024,0,6,0,0x0,4,0,0,4,0,0,0,0,0,,"대지의 무기 2",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3025,0,6,0,0x0,5,0,0,5,0,0,0,0,0,,"대지의 무기 2",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3026,0,6,0,0x0,5,0,0,5,0,0,0,0,0,,"대지의 무기 2",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3027,0,6,0,0x0,7,0,0,7,0,0,0,0,0,,"대지의 무기 3",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3028,0,6,0,0x0,7,0,0,7,0,0,0,0,0,,"대지의 무기 3",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3029,0,6,0,0x0,6,0,0,6,0,0,0,0,0,,"대지의 무기 3",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3030,0,6,0,0x0,10,0,0,10,0,0,0,0,0,,"대지의 무기 4",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3031,0,6,0,0x0,11,0,0,11,0,0,0,0,0,,"대지의 무기 4",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3032,0,6,0,0x0,9,0,0,9,0,0,0,0,0,,"대지의 무기 4",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3033,0,6,0,0x0,17,0,0,17,0,0,0,0,0,,"대지의 무기 5",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3034,0,6,0,0x0,18,0,0,18,0,0,0,0,0,,"대지의 무기 5",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3035,0,6,0,0x0,15,0,0,15,0,0,0,0,0,,"대지의 무기 5",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3036,0,6,0,0x0,32,0,0,32,0,0,0,0,0,,"대지의 무기 6",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3037,0,6,0,0x0,34,0,0,34,0,0,0,0,0,,"대지의 무기 6",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3038,0,6,0,0x0,28,0,0,28,0,0,0,0,0,,"대지의 무기 6",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3039,0,6,0,0x0,46,0,0,46,0,0,0,0,0,,"대지의 무기 7",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3040,0,6,0,0x0,48,0,0,48,0,0,0,0,0,,"대지의 무기 7",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3041,0,6,0,0x0,40,0,0,40,0,0,0,0,0,,"대지의 무기 7",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3042,0,6,0,0x0,56,0,0,56,0,0,0,0,0,,"대지의 무기 8",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3043,0,6,0,0x0,60,0,0,60,0,0,0,0,0,,"대지의 무기 8",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3044,0,6,0,0x0,49,0,0,49,0,0,0,0,0,,"대지의 무기 8",,,,,,,,,,,,,,,0xFF01FE,61,9,0,0,0,0,0,
3045,0,5,5,0x0,5,6,0,5,6,0,4,7,0,,"힘 +5 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,30546,0,0,0,0,
3046,0,5,5,0x0,4,6,0,4,6,0,5,45,0,,"주문력 +6 / 지능 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,30547,0,0,0,0,
3047,0,5,5,0x0,6,5,0,6,5,0,7,32,0,,"체력 +6 / 치명타 및 주문 극대화 적중도 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,30548,0,0,0,0,
3048,0,5,5,0x0,6,5,0,6,5,0,7,3,0,,"민첩성 +5 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,30549,0,0,0,0,
3049,0,5,5,0x0,5,2,0,5,2,0,32,43,0,,"치명타 및 주문 극대화 적중도 +5 / 5초당 마나 회복량 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,30550,0,0,0,0,
3050,0,5,5,0x0,4,6,0,4,6,0,5,45,0,,"주문력 +6 / 지능 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,30551,0,0,0,0,
3051,0,5,5,0x0,6,6,0,6,6,0,7,45,0,,"주문력 +6 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,30552,0,0,0,0,
3052,0,5,5,0x0,10,4,0,10,4,0,38,31,0,,"전투력 +10 / 적중도 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,30553,0,0,0,0,
3053,0,5,5,0x0,5,4,0,5,4,0,12,13,0,,"방어 숙련도 +5 / 회피 숙련도 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,30554,0,0,0,0,
3054,0,5,5,0x0,6,6,0,6,6,0,7,45,0,,"주문력 +6 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,30555,0,0,0,0,
3055,0,5,5,0x0,5,4,0,5,4,0,3,31,0,,"적중도 +4 / 민첩성 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,30556,0,0,0,0,
3056,0,5,5,0x0,4,5,0,4,5,0,12,14,0,,"무기 막기 숙련도 +5 / 방어 숙련도 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,30558,0,0,0,0,
3057,0,5,5,0x0,5,4,0,5,4,0,4,31,0,,"힘 +5 / 적중도 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,30559,0,0,0,0,
3058,0,5,5,0x0,5,2,0,5,2,0,32,43,0,,"치명타 및 주문 극대화 적중도 +5 / 5초당 마나 회복량 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,30560,0,0,0,0,
3059,0,5,5,0x0,5,2,0,5,2,0,32,43,0,,"치명타 및 주문 극대화 적중도 +5 / 5초당 마나 회복량 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,30562,0,0,0,0,
3060,0,5,5,0x0,5,6,0,5,6,0,13,7,0,,"회피 숙련도 +5 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,30563,0,0,0,0,
3061,0,5,5,0x0,5,6,0,5,6,0,31,45,0,,"적중도 +5 / 주문력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,30564,0,0,0,0,
3062,0,5,5,0x0,6,5,0,6,5,0,32,13,0,,"치명타 및 주문 극대화 적중도 +6 / 회피 숙련도 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,30565,0,0,0,0,
3063,0,5,5,0x0,6,5,0,6,5,0,7,14,0,,"무기 막기 숙련도 +5 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,30566,0,0,0,0,
3064,0,5,5,0x0,5,5,0,5,5,0,6,45,0,,"정신력 +5 / 주문력 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,30572,0,0,0,0,
3065,0,5,0,0x0,8,0,0,8,0,0,4,0,0,,"힘 +8",,,,,,,,,,,,,,,0xFF01FE,0,0,30571,0,0,0,0,
3066,0,5,3,0x0,6,0,0,6,0,0,45,31921,0,,"주문력 +6 / 주문 관통력 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,30573,0,0,0,0,
3067,0,5,5,0x0,10,6,0,10,6,0,38,7,0,,"전투력 +10 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,30574,0,0,0,0,
3068,0,5,5,0x0,5,4,0,5,4,0,13,31,0,,"회피 숙련도 +5 / 적중도 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,30575,0,0,0,0,
3069,0,5,5,0x0,6,4,0,6,4,0,45,35,9394,,"주문력 +6 / 탄력도 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,30581,0,0,0,0,
3070,0,5,5,0x0,5,8,0,5,8,0,32,38,0,,"전투력 +8 / 치명타 및 주문 극대화 적중도 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,30582,0,0,0,0,
3071,0,5,5,0x0,5,6,0,5,6,0,5,7,0,,"지능 +5 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,30583,0,0,0,0,
3072,0,5,5,0x0,5,4,0,5,4,0,4,32,0,,"힘 +5 / 치명타 및 주문 극대화 적중도 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,30584,0,0,0,0,
3073,0,5,5,0x0,4,5,0,4,5,0,3,12,0,,"민첩성 +4 / 방어 숙련도 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,30585,0,0,0,0,
3074,0,5,5,0x0,5,4,0,5,4,0,6,5,0,,"지능 +4 / 정신력 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,30586,0,0,0,0,
3075,0,5,5,0x0,5,4,0,5,4,0,4,12,0,,"힘 +5 / 방어 숙련도 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,30587,0,0,0,0,
3076,0,5,5,0x0,4,6,0,4,6,0,32,45,0,,"치명타 및 주문 극대화 적중도 +4 / 주문력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,30588,0,0,0,0,
3077,0,5,5,0x0,5,2,0,5,2,0,5,43,0,,"지능 +5 / 5초당 마나 회복량 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,30589,0,0,0,0,
3078,0,5,5,0x0,6,5,0,6,5,0,7,12,0,,"방어 숙련도 +5 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,30590,0,0,0,0,
3079,0,5,5,0x0,5,8,0,5,8,0,35,38,0,,"전투력 +8 / 탄력도 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,30591,0,0,0,0,
3080,0,5,5,0x0,6,5,0,6,5,0,7,35,0,,"체력 +6 / 탄력도 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,30592,0,0,0,0,
3081,0,5,5,0x0,4,6,0,4,6,0,32,45,0,,"주문력 +6 / 치명타 및 주문 극대화 적중도 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,30593,0,0,0,0,
3082,0,5,5,0x0,5,2,0,5,2,0,12,43,0,,"방어 숙련도 +5 / 5초당 마나 회복량 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,30594,0,0,0,0,
3083,0,5,5,0x0,4,6,0,4,6,0,6,45,0,,"주문력 +6 / 정신력 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,30600,0,0,0,0,
3084,0,5,5,0x0,5,4,0,5,4,0,13,35,0,,"회피 숙련도 +5 / 탄력도 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,30601,0,0,0,0,
3085,0,5,5,0x0,6,5,0,6,5,0,7,32,0,,"치명타 및 주문 극대화 적중도 +5 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,30602,0,0,0,0,
3086,0,5,5,0x0,6,2,0,6,2,0,45,43,0,,"주문력 +6 / 5초당 마나 회복량 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,30603,0,0,0,0,
3087,0,5,5,0x0,5,4,0,5,4,0,4,35,0,,"힘 +5 / 탄력도 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,30604,0,0,0,0,
3088,0,5,5,0x0,5,6,0,5,6,0,31,7,0,,"적중도 +5 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,30605,0,0,0,0,
3089,0,5,5,0x0,5,2,0,5,2,0,31,43,0,,"적중도 +5 / 5초당 마나 회복량 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,30606,0,0,0,0,
3090,0,5,5,0x0,5,4,0,5,4,0,14,35,0,,"무기 막기 숙련도 +5 / 탄력도 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,30607,0,0,0,0,
3091,0,3,5,0x0,0,5,0,0,5,0,31921,32,0,,"치명타 및 주문 극대화 적중도 +5 / 주문 관통력 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,30608,0,0,0,0,
3092,0,5,0,0x0,3,0,0,3,0,0,32,0,0,,"치명타 및 주문 극대화 적중도 +3",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3093,0,3,0,0x0,0,0,0,0,0,0,37362,0,0,,"언데드 및 악마에 대한 전투력 +150",,,,,,,,,,,,,,,0xFF01FE,104,0,0,0,0,0,0,
3094,0,5,0,0x0,4,0,0,4,0,0,37,0,0,,"숙련 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3095,0,3,0,0x0,0,0,0,0,0,0,37890,0,0,,"모든 저항력 +8",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,70,
3096,0,5,5,0x0,17,16,0,17,16,0,4,5,7,,"힘 +17 / 지능 +16",,,,,,,,,,,,,,,0xFF01FE,0,1,0,0,0,0,70,
3097,0,5,0,0x0,2,0,0,2,0,0,6,0,0,,"정신력 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3098,0,5,0,0x0,2,0,0,2,0,0,45,0,0,,"주문력 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3099,0,5,5,0x0,6,6,0,6,6,0,45,7,0,,"주문력 +6 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,31116,0,0,0,0,
3100,0,5,5,0x0,6,6,0,6,6,0,45,7,0,,"주문력 +6 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,31117,0,0,0,0,
3101,0,5,5,0x0,10,6,0,10,6,0,38,7,0,,"전투력 +10 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,31118,0,0,0,0,
3102,0,1,0,0x0,20,0,0,20,0,0,38616,0,0,,"독",,,,,,,,,,,,,,,0xFF01FE,26,9,0,0,0,0,0,
3103,0,5,0,0x0,8,0,0,8,0,0,4,0,0,,"힘 +8",,,,,,,,,,,,,,,0xFF01FE,0,0,30598,0,0,0,0,
3104,0,5,0,0x0,6,0,0,6,0,0,31,0,0,,"적중도 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,31860,0,0,0,0,
3105,0,5,0,0x0,8,0,0,8,0,0,31,0,0,,"적중도 +8",,,,,,,,,,,,,,,0xFF01FE,0,0,31861,0,0,0,0,
3106,0,5,5,0x0,6,4,0,6,4,0,38,7,0,,"전투력 +6 / 체력 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,31862,0,0,0,0,
3107,0,5,5,0x0,8,6,0,8,6,0,38,7,0,,"전투력 +8 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,31863,0,0,0,0,
3108,0,5,5,0x0,6,1,0,6,1,0,38,43,0,,"전투력 +6 / 5초당 마나 회복량 +1",,,,,,,,,,,,,,,0xFF01FE,0,0,31864,0,0,0,0,
3109,0,5,5,0x0,8,2,0,8,2,0,38,43,0,,"전투력 +8 / 5초당 마나 회복량 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,31865,0,0,0,0,
3110,0,5,5,0x0,3,4,0,3,4,0,31,45,0,,"적중도 +3 / 주문력 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,31866,0,0,0,0,
3111,0,5,5,0x0,5,4,0,5,4,0,45,31,0,,"적중도 +4 / 주문력 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,31867,0,0,0,0,
3112,0,5,5,0x0,8,4,4,8,4,4,38,32,20,,"치명타 및 주문 극대화 적중도 +4 / 전투력 +8",,,,,,,,,,,,,,,0xFF01FE,0,0,31868,0,0,0,0,
3113,0,5,5,0x0,6,3,3,6,3,3,38,32,20,,"치명타 및 주문 극대화 적중도 +3 / 전투력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,31869,0,0,0,0,
3114,0,5,0,0x0,4,0,0,4,0,0,38,0,0,,"전투력 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3115,0,5,0,0x0,10,0,0,10,0,0,4,0,0,,"힘 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,32193,0,0,0,0,
3116,0,5,0,0x0,10,0,0,10,0,0,3,0,0,,"민첩성 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,32194,0,0,0,0,
3117,0,5,0,0x0,12,0,0,12,0,0,45,0,0,,"주문력 +12",,,,,,,,,,,,,,,0xFF01FE,0,0,32195,0,0,0,0,
3118,0,5,0,0x0,12,0,0,12,0,0,45,0,0,,"주문력 +12",,,,,,,,,,,,,,,0xFF01FE,0,0,32196,0,0,0,0,
3119,0,5,0,0x0,20,0,0,20,0,0,38,0,0,,"전투력 +20",,,,,,,,,,,,,,,0xFF01FE,0,0,32197,0,0,0,0,
3120,0,5,0,0x0,10,0,0,10,0,0,13,0,0,,"회피 숙련도 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,32198,0,0,0,0,
3121,0,5,0,0x0,10,0,0,10,0,0,14,0,0,,"무기 막기 숙련도 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,32199,0,0,0,0,
3122,0,5,0,0x0,15,0,0,15,0,0,7,0,0,,"체력 +15",,,,,,,,,,,,,,,0xFF01FE,0,0,32200,0,0,0,0,
3123,0,5,0,0x0,10,0,0,10,0,0,6,0,0,,"정신력 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,32201,0,0,0,0,
3124,0,5,0,0x0,5,0,0,5,0,0,43,0,0,,"5초당 마나 회복량 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,32202,0,0,0,0,
3125,0,3,0,0x0,0,0,0,0,0,0,28680,0,0,,"주문 관통력 +13",,,,,,,,,,,,,,,0xFF01FE,0,0,32203,0,0,0,0,
3126,0,5,0,0x0,10,0,0,10,0,0,5,0,0,,"지능 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,32204,0,0,0,0,
3127,0,5,0,0x0,10,10,0,10,10,0,32,20,0,,"치명타 및 주문 극대화 적중도 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,32205,0,0,0,0,
3128,0,5,0,0x0,10,10,0,10,10,0,31,17,0,,"적중도 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,32206,0,0,0,0,
3129,0,5,0,0x0,10,0,0,10,0,0,32,0,0,,"치명타 및 주문 극대화 적중도 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,32207,0,0,0,0,
3130,0,5,0,0x0,10,0,0,10,0,0,12,0,0,,"방어 숙련도 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,32208,0,0,0,0,
3131,0,5,0,0x0,10,0,0,10,0,0,35,0,0,,"탄력도 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,32209,0,0,0,0,
3132,0,5,0,0x0,10,8,0,10,8,0,31,20,0,,"적중도 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,32210,0,0,0,0,
3133,0,5,5,0x0,5,7,0,5,7,0,4,7,0,,"힘 +5 / 체력 +7",,,,,,,,,,,,,,,0xFF01FE,0,0,32211,0,0,0,0,
3134,0,5,5,0x0,5,7,0,5,7,0,3,7,0,,"민첩성 +5 / 체력 +7",,,,,,,,,,,,,,,0xFF01FE,0,0,32212,0,0,0,0,
3135,0,5,5,0x0,10,7,0,10,7,0,38,7,0,,"전투력 +10 / 체력 +7",,,,,,,,,,,,,,,0xFF01FE,0,0,32213,0,0,0,0,
3136,0,5,5,0x0,10,3,0,10,3,0,38,43,0,,"전투력 +10 / 5초당 마나 회복량 +3",,,,,,,,,,,,,,,0xFF01FE,0,0,32214,0,0,0,0,
3137,0,5,5,0x0,6,7,0,6,7,0,45,7,0,,"주문력 +6 / 체력 +7",,,,,,,,,,,,,,,0xFF01FE,0,0,32215,0,0,0,0,
3138,0,5,5,0x0,6,3,0,6,3,0,45,43,0,,"주문력 +6 / 5초당 마나 회복량 +3",,,,,,,,,,,,,,,0xFF01FE,0,0,32216,0,0,0,0,
3139,0,5,5,0x0,5,5,5,5,5,5,4,32,20,,"치명타 및 주문 극대화 적중도 +5 / 힘 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,32217,0,0,0,0,
3140,0,5,5,0x0,5,6,0,5,6,0,32,45,0,,"치명타 및 주문 극대화 적중도 +5 / 주문력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,32218,0,0,0,0,
3141,0,5,5,0x0,6,5,0,6,5,0,45,5,0,,"주문력 +6 / 지능 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,32219,0,0,0,0,
3142,0,5,5,0x0,5,5,5,5,5,5,3,31,17,,"적중도 +5 / 민첩성 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,32220,0,0,0,0,
3143,0,5,5,0x0,6,5,0,6,5,0,45,31,0,,"적중도 +5 / 주문력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,32221,0,0,0,0,
3144,0,5,5,0x0,10,5,5,10,5,5,38,32,20,,"치명타 및 주문 극대화 적중도 +5 / 전투력 +10",,,,,,,,,,,,,,,0xFF01FE,0,0,32222,0,0,0,0,
3145,0,5,5,0x0,5,7,0,5,7,0,12,7,0,,"방어 숙련도 +5 / 체력 +7",,,,,,,,,,,,,,,0xFF01FE,0,0,32223,0,0,0,0,
3146,0,5,3,0x0,5,0,0,5,0,0,32,27516,0,,"치명타 및 주문 극대화 적중도 +5 / 주문 관통력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,32224,0,0,0,0,
3147,0,5,5,0x0,5,3,0,5,3,0,5,43,0,,"지능 +5 / 5초당 마나 회복량 +3",,,,,,,,,,,,,,,0xFF01FE,0,0,32225,0,0,0,0,
3148,0,5,5,0x0,7,5,5,7,5,5,7,32,20,,"치명타 및 주문 극대화 적중도 +5 / 체력 +7",,,,,,,,,,,,,,,0xFF01FE,0,0,32226,0,0,0,0,
3149,0,5,0,0x0,2,0,0,2,0,0,3,0,0,,"민첩성 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3150,0,5,0,0x0,7,0,0,7,0,0,43,0,0,,"5초당 마나 회복량 +7",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3151,0,5,0,0x0,2,0,0,2,0,0,45,0,0,,"주문력 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3152,0,5,0,0x0,2,0,0,2,0,0,32,0,0,,"치명타 및 주문 극대화 적중도 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3153,0,5,0,0x0,2,0,0,2,0,0,45,0,0,,"주문력 +2",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3154,0,5,3,0x0,12,0,0,12,0,0,3,39957,0,,"민첩성 +12 / 치명타 피해 3%만큼 증가",,,,,,,,,,,,,,,0xFF01FE,0,0,32409,67,0,0,0,
3155,0,3,0,0x0,12,0,0,12,0,0,39958,39958,0,,"일정 확률로 근접 및 원거리 공격 속도 증가",,,,,,,,,,,,,,,0xFF01FE,0,0,32410,65,0,0,0,
3156,0,5,5,0x0,8,6,0,8,6,0,38,7,0,,"전투력 +8 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,32634,0,0,0,0,
3157,0,5,5,0x0,4,6,0,4,6,0,5,7,0,,"지능 +4 / 체력 +6",,,,,,,,,,,,,,,0xFF01FE,0,0,32635,0,0,0,0,
3158,0,5,5,0x0,4,5,0,4,5,0,6,45,0,,"주문력 +5 / 정신력 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,32636,0,0,0,0,
3159,0,5,5,0x0,4,8,0,4,8,0,32,38,0,,"전투력 +8 / 치명타 및 주문 극대화 적중도 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,32637,0,0,0,0,
3160,0,5,5,0x0,4,5,0,4,5,0,5,45,0,,"주문력 +5 / 지능 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,32638,0,0,0,0,
3161,0,5,5,0x0,4,4,0,4,4,0,32,7,0,,"체력 +4 / 치명타 및 주문 극대화 적중도 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,32639,0,0,0,0,
3162,0,5,3,0x0,24,0,0,24,0,0,38,40691,0,,"전투력 +24 / 기절에 대한 저항력 5%",,,,,,,,,,,,,,,0xFF01FE,0,0,32640,43,0,0,0,
3163,0,5,3,0x0,14,0,0,14,0,0,45,40706,0,,"주문력 +14 / 기절에 대한 저항력 5%",,,,,,,,,,,,,,,0xFF01FE,0,0,32641,42,0,0,0,
3164,0,5,0,0x0,3,0,0,3,0,0,7,0,0,,"체력 +3",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3197,0,5,0,0x0,20,0,0,20,0,0,38,0,0,,"전투력 +20",,,,,,,,,,,,,,,0xFF01FE,0,0,32735,0,0,0,0,
3198,0,5,0,0x0,5,0,0,5,0,0,45,0,0,,"주문력 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3199,0,4,0,0x0,170,0,0,170,0,0,0,0,0,,"방어도 +170",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3200,0,5,5,0x0,4,5,0,4,5,0,6,45,0,,"정신력 +4 / 주문력 +5",,,,,,,,,,,,,,,0xFF01FE,0,0,0,0,0,0,0,
3201,0,5,5,0x0,3,4,0,3,4,0,6,45,0,,"주문력 +4 / 정신력 +3",,,,,,,,,,,,,,,0xFF01FE,0,0,32833,0,0,0,0,
3202,0,5,5,0x0,4,5,0,4,5,0,6,45,0,,"주문력 +5 / 정신력 +4",,,,,,,,,,,,,,,0xFF01FE,0,0,32836,0,0,0,0,
